"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Granite County, MT"	"30039"	17	3317	Unreliable
	"Hill County, MT"	"30041"	60	16358	366.8
	"Jefferson County, MT"	"30043"	47	12360	380.3
	"Lake County, MT"	"30047"	136	30986	438.9
	"Lewis and Clark County, MT"	"30049"	312	70229	444.3
	"Liberty County, MT"	"30051"	10	2369	Unreliable
	"Lincoln County, MT"	"30053"	127	20343	624.3
	"Madison County, MT"	"30057"	41	8959	457.6
	"Mineral County, MT"	"30061"	22	4544	484.2
	"Missoula County, MT"	"30063"	389	121630	319.8
	"Musselshell County, MT"	"30065"	25	4669	535.4
	"Park County, MT"	"30067"	65	16760	387.8
	"Phillips County, MT"	"30071"	22	3919	561.4
	"Pondera County, MT"	"30073"	39	5782	674.5
	"Powder River County, MT"	"30075"	10	1681	Unreliable
	"Powell County, MT"	"30077"	30	6817	440.1
	"Ravalli County, MT"	"30081"	217	45002	482.2
	"Richland County, MT"	"30083"	38	11043	344.1
	"Roosevelt County, MT"	"30085"	66	10964	602.0
	"Rosebud County, MT"	"30087"	42	8836	475.3
	"Sanders County, MT"	"30089"	76	12157	625.2
	"Sheridan County, MT"	"30091"	18	3261	Unreliable
	"Silver Bow County, MT"	"30093"	177	35180	503.1
	"Stillwater County, MT"	"30095"	41	9888	414.6
	"Sweet Grass County, MT"	"30097"	26	3684	705.8
	"Teton County, MT"	"30099"	33	6249	528.1
	"Toole County, MT"	"30101"	25	4686	533.5
	"Valley County, MT"	"30105"	31	7359	421.3
	"Yellowstone County, MT"	"30111"	638	162990	391.4
	"Adams County, NE"	"31001"	144	31321	459.8
	"Antelope County, NE"	"31003"	29	6264	463.0
	"Boone County, NE"	"31011"	26	5096	510.2
	"Box Butte County, NE"	"31013"	55	10696	514.2
	"Boyd County, NE"	"31015"	14	1860	Unreliable
	"Brown County, NE"	"31017"	18	2981	Unreliable
	"Buffalo County, NE"	"31019"	165	50114	329.2
	"Burt County, NE"	"31021"	40	6477	617.6
	"Butler County, NE"	"31023"	41	7960	515.1
	"Cass County, NE"	"31025"	91	26232	346.9
	"Cedar County, NE"	"31027"	48	8414	570.5
	"Chase County, NE"	"31029"	22	3840	572.9
	"Cherry County, NE"	"31031"	16	5781	Unreliable
	"Cheyenne County, NE"	"31033"	48	9111	526.8
	"Clay County, NE"	"31035"	27	6216	434.4
	"Colfax County, NE"	"31037"	28	10587	264.5
	"Cuming County, NE"	"31039"	29	8798	329.6
	"Custer County, NE"	"31041"	46	10626	432.9
	"Dakota County, NE"	"31043"	75	20070	373.7
	"Dawes County, NE"	"31045"	38	8361	454.5
	"Dawson County, NE"	"31047"	100	23510	425.4
	"Dixon County, NE"	"31051"	16	5596	Unreliable
	"Dodge County, NE"	"31053"	144	36222	397.5
	"Douglas County, NE"	"31055"	1588	574332	276.5
	"Fillmore County, NE"	"31059"	36	5519	652.3
	"Franklin County, NE"	"31061"	25	2940	850.3
	"Furnas County, NE"	"31065"	25	4653	537.3
	"Gage County, NE"	"31067"	134	21431	625.3
	"Garden County, NE"	"31069"	16	1847	Unreliable
	"Garfield County, NE"	"31071"	13	1956	Unreliable
	"Gosper County, NE"	"31073"	12	1986	Unreliable
	"Greeley County, NE"	"31077"	11	2319	Unreliable
	"Hall County, NE"	"31079"	215	61028	352.3
	"Hamilton County, NE"	"31081"	32	9237	346.4
	"Harlan County, NE"	"31083"	18	3311	Unreliable
	"Hitchcock County, NE"	"31087"	15	2773	Unreliable
	"Holt County, NE"	"31089"	45	9956	452.0
	"Howard County, NE"	"31093"	24	6488	369.9
	"Jefferson County, NE"	"31095"	43	7099	605.7
	"Johnson County, NE"	"31097"	25	5057	494.4
	"Kearney County, NE"	"31099"	35	6652	526.2
	"Keith County, NE"	"31101"	52	7983	651.4
	"Kimball County, NE"	"31105"	18	3495	Unreliable
	"Knox County, NE"	"31107"	45	8304	541.9
	"Lancaster County, NE"	"31109"	963	320650	300.3
	"Lincoln County, NE"	"31111"	192	34347	559.0
	"Madison County, NE"	"31119"	147	34813	422.3
	"Merrick County, NE"	"31121"	36	7809	461.0
	"Morrill County, NE"	"31123"	31	4625	670.3
	"Nance County, NE"	"31125"	27	3532	764.4
	"Nemaha County, NE"	"31127"	44	7044	624.6
	"Nuckolls County, NE"	"31129"	15	4134	Unreliable
	"Otoe County, NE"	"31131"	69	15965	432.2
	"Pawnee County, NE"	"31133"	15	2601	Unreliable
	"Phelps County, NE"	"31137"	33	9006	366.4
	"Pierce County, NE"	"31139"	28	7184	389.8
	"Platte County, NE"	"31141"	113	33364	338.7
	"Polk County, NE"	"31143"	28	5201	538.4
	"Red Willow County, NE"	"31145"	52	10627	489.3
	"Richardson County, NE"	"31147"	43	7791	551.9
	"Rock County, NE"	"31149"	15	1377	Unreliable
	"Saline County, NE"	"31151"	44	13987	314.6
	"Sarpy County, NE"	"31153"	484	188856	256.3
	"Saunders County, NE"	"31155"	83	21927	378.5
	"Scotts Bluff County, NE"	"31157"	148	35299	419.3
	"Seward County, NE"	"31159"	81	17186	471.3
	"Sheridan County, NE"	"31161"	39	5150	757.3
	"Sherman County, NE"	"31163"	18	2986	Unreliable
	"Stanton County, NE"	"31167"	21	5880	357.1
	"Thayer County, NE"	"31169"	24	4887	491.1
	"Thurston County, NE"	"31173"	32	7220	443.2
	"Valley County, NE"	"31175"	16	4103	Unreliable
	"Washington County, NE"	"31177"	74	20901	354.1
	"Wayne County, NE"	"31179"	28	9492	295.0
	"Webster County, NE"	"31181"	23	3419	672.7
	"York County, NE"	"31185"	69	13511	510.7
	"Churchill County, NV"	"32001"	126	25363	496.8
	"Clark County, NV"	"32003"	8540	2315963	368.7
	"Douglas County, NV"	"32005"	287	49088	584.7
	"Elko County, NV"	"32007"	179	53006	337.7
	"Eureka County, NV"	"32011"	13	2065	Unreliable
	"Humboldt County, NV"	"32013"	70	16962	412.7
	"Lander County, NV"	"32015"	21	5514	380.8
	"Lincoln County, NV"	"32017"	28	5159	542.7
	"Lyon County, NV"	"32019"	339	58319	581.3
	"Mineral County, NV"	"32021"	33	4518	730.4
	"Nye County, NV"	"32023"	439	48054	913.6
	"Pershing County, NV"	"32027"	25	6573	380.3
	"Storey County, NV"	"32029"	13	4207	Unreliable
	"Washoe County, NV"	"32031"	1955	477082	409.8
	"White Pine County, NV"	"32033"	50	9466	528.2
	"Carson City, NV"	"32510"	357	56034	637.1
	"Belknap County, NH"	"33001"	338	61551	549.1
	"Carroll County, NH"	"33003"	284	49167	577.6
	"Cheshire County, NH"	"33005"	335	76228	439.5
	"Coos County, NH"	"33007"	239	31174	766.7
	"Grafton County, NH"	"33009"	389	90691	428.9
	"Hillsborough County, NH"	"33011"	1538	418735	367.3
	"Merrimack County, NH"	"33013"	649	152622	425.2
	"Rockingham County, NH"	"33015"	1171	311307	376.2
	"Strafford County, NH"	"33017"	487	131533	370.2
	"Sullivan County, NH"	"33019"	219	43267	506.2
	"Atlantic County, NJ"	"34001"	1267	262945	481.8
	"Bergen County, NJ"	"34003"	2999	930394	322.3
	"Burlington County, NJ"	"34005"	1821	446596	407.8
	"Camden County, NJ"	"34007"	2183	506809	430.7
	"Cape May County, NJ"	"34009"	605	91546	660.9
	"Cumberland County, NJ"	"34011"	689	147008	468.7
	"Essex County, NJ"	"34013"	2630	800501	328.5
	"Gloucester County, NJ"	"34015"	1266	293245	431.7
	"Hudson County, NJ"	"34017"	1658	671666	246.8
	"Hunterdon County, NJ"	"34019"	429	124797	343.8
	"Mercer County, NJ"	"34021"	1374	367239	374.1
	"Middlesex County, NJ"	"34023"	2650	822736	322.1
	"Monmouth County, NJ"	"34025"	2601	618381	420.6
	"Morris County, NJ"	"34027"	1770	491087	360.4
	"Ocean County, NJ"	"34029"	3438	614237	559.7
	"Passaic County, NJ"	"34031"	1672	500382	334.1
	"Salem County, NJ"	"34033"	353	62451	565.2
	"Somerset County, NJ"	"34035"	1087	329331	330.1
	"Sussex County, NJ"	"34037"	594	140002	424.3
	"Union County, NJ"	"34039"	1719	555394	309.5
	"Warren County, NJ"	"34041"	498	105624	471.5
	"Bernalillo County, NM"	"35001"	2780	681666	407.8
	"Catron County, NM"	"35003"	30	3623	828.0
	"Chaves County, NM"	"35005"	303	64711	468.2
	"Cibola County, NM"	"35006"	122	26354	462.9
	"Colfax County, NM"	"35007"	59	11927	494.7
	"Curry County, NM"	"35009"	221	48793	452.9
	"DeBaca County, NM"	"35011"	13	1673	Unreliable
	"Dona Ana County, NM"	"35013"	868	221262	392.3
	"Eddy County, NM"	"35015"	273	58418	467.3
	"Grant County, NM"	"35017"	156	27007	577.6
	"Guadalupe County, NM"	"35019"	24	4275	561.4
	"Hidalgo County, NM"	"35023"	28	4106	681.9
	"Lea County, NM"	"35025"	275	71830	382.8
	"Lincoln County, NM"	"35027"	117	19939	586.8
	"Los Alamos County, NM"	"35028"	67	19462	344.3
	"Luna County, NM"	"35029"	141	23905	589.8
	"McKinley County, NM"	"35031"	336	70824	474.4
	"Mora County, NM"	"35033"	23	4478	513.6
	"Otero County, NM"	"35035"	298	67967	438.4
	"Quay County, NM"	"35037"	55	8197	671.0
	"Rio Arriba County, NM"	"35039"	210	38521	545.2
	"Roosevelt County, NM"	"35041"	74	18350	403.3
	"Sandoval County, NM"	"35043"	591	148904	396.9
	"San Juan County, NM"	"35045"	563	123312	456.6
	"San Miguel County, NM"	"35047"	147	27144	541.6
	"Santa Fe County, NM"	"35049"	590	151946	388.3
	"Sierra County, NM"	"35051"	103	10867	947.8
	"Socorro County, NM"	"35053"	72	16541	435.3
	"Taos County, NM"	"35055"	157	32593	481.7
	"Torrance County, NM"	"35057"	81	15486	523.1
	"Union County, NM"	"35059"	18	4026	Unreliable
	"Valencia County, NM"	"35061"	342	77574	440.9
	"Albany County, NY"	"36001"	1224	303654	403.1
	"Allegany County, NY"	"36003"	224	45587	491.4
	"Bronx County, NY"	"36005"	4558	1401142	325.3
	"Broome County, NY"	"36007"	968	189420	511.0
	"Cattaraugus County, NY"	"36009"	411	75863	541.8
	"Cayuga County, NY"	"36011"	350	76029	460.4
	"Chautauqua County, NY"	"36013"	704	126032	558.6
	"Chemung County, NY"	"36015"	476	82622	576.1
	"Chenango County, NY"	"36017"	281	46730	601.3
	"Clinton County, NY"	"36019"	364	79778	456.3
	"Columbia County, NY"	"36021"	272	59534	456.9
	"Cortland County, NY"	"36023"	211	47173	447.3
	"Delaware County, NY"	"36025"	247	43938	562.2
	"Dutchess County, NY"	"36027"	1200	293293	409.1
	"Erie County, NY"	"36029"	4402	917241	479.9
	"Essex County, NY"	"36031"	194	36891	525.9
	"Franklin County, NY"	"36033"	191	49965	382.3
	"Fulton County, NY"	"36035"	306	52812	579.4
	"Genesee County, NY"	"36037"	259	56994	454.4
	"Greene County, NY"	"36039"	255	47177	540.5
	"Hamilton County, NY"	"36041"	27	4345	621.4
	"Herkimer County, NY"	"36043"	298	60945	489.0
	"Jefferson County, NY"	"36045"	426	108095	394.1
	"Kings County, NY"	"36047"	7482	2538934	294.7
	"Lewis County, NY"	"36049"	98	26187	374.2
	"Livingston County, NY"	"36051"	263	62398	421.5
	"Madison County, NY"	"36053"	297	70478	421.4
	"Monroe County, NY"	"36055"	3010	740900	406.3
	"Montgomery County, NY"	"36057"	244	49170	496.2
	"Nassau County, NY"	"36059"	4591	1351334	339.7
	"New York County, NY"	"36061"	4417	1611989	274.0
	"Niagara County, NY"	"36063"	1135	208396	544.6
	"Oneida County, NY"	"36065"	1099	227346	483.4
	"Onondaga County, NY"	"36067"	1935	459214	421.4
	"Ontario County, NY"	"36069"	449	110091	407.8
	"Orange County, NY"	"36071"	1329	385234	345.0
	"Orleans County, NY"	"36073"	185	39978	462.8
	"Oswego County, NY"	"36075"	568	116346	488.2
	"Otsego County, NY"	"36077"	297	58701	506.0
	"Putnam County, NY"	"36079"	341	98532	346.1
	"Queens County, NY"	"36081"	6694	2225821	300.7
	"Rensselaer County, NY"	"36083"	685	158108	433.2
	"Richmond County, NY"	"36085"	1647	475327	346.5
	"Rockland County, NY"	"36087"	972	326225	298.0
	"St. Lawrence County, NY"	"36089"	489	107185	456.2
	"Saratoga County, NY"	"36091"	908	230298	394.3
	"Schenectady County, NY"	"36093"	688	155358	442.8
	"Schoharie County, NY"	"36095"	146	31132	469.0
	"Schuyler County, NY"	"36097"	99	17685	559.8
	"Seneca County, NY"	"36099"	154	33991	453.1
	"Steuben County, NY"	"36101"	511	94657	539.8
	"Suffolk County, NY"	"36103"	5572	1474273	377.9
	"Sullivan County, NY"	"36105"	369	75802	486.8
	"Tioga County, NY"	"36107"	261	47904	544.8
	"Tompkins County, NY"	"36109"	273	101058	270.1
	"Ulster County, NY"	"36111"	785	177716	441.7
	"Warren County, NY"	"36113"	314	63756	492.5
	"Washington County, NY"	"36115"	318	60606	524.7
	"Wayne County, NY"	"36117"	450	89339	503.7
	"Westchester County, NY"	"36119"	3076	965802	318.5
	"Wyoming County, NY"	"36121"	173	39465	438.4
	"Yates County, NY"	"36123"	108	24780	435.8
	"Alamance County, NC"	"37001"	727	171346	424.3
	"Alexander County, NC"	"37003"	182	37441	486.1
	"Alleghany County, NC"	"37005"	58	11194	518.1
	"Anson County, NC"	"37007"	122	24097	506.3
	"Ashe County, NC"	"37009"	178	27166	655.2
	"Avery County, NC"	"37011"	84	17571	478.1
	"Beaufort County, NC"	"37013"	259	47073	550.2
	"Bertie County, NC"	"37015"	97	18712	518.4
	"Bladen County, NC"	"37017"	186	32911	565.2
	"Brunswick County, NC"	"37019"	737	149039	494.5
	"Buncombe County, NC"	"37021"	1167	263477	442.9
	"Burke County, NC"	"37023"	480	90418	530.9
	"Cabarrus County, NC"	"37025"	742	221479	335.0
	"Caldwell County, NC"	"37027"	486	82100	592.0
	"Camden County, NC"	"37029"	52	10984	473.4
	"Carteret County, NC"	"37031"	349	69558	501.7
	"Caswell County, NC"	"37033"	121	22443	539.1
	"Catawba County, NC"	"37035"	757	160307	472.2
	"Chatham County, NC"	"37037"	314	75748	414.5
	"Cherokee County, NC"	"37039"	181	29073	622.6
	"Chowan County, NC"	"37041"	82	13815	593.6
	"Clay County, NC"	"37043"	73	11505	634.5
	"Cleveland County, NC"	"37045"	510	99035	515.0
	"Columbus County, NC"	"37047"	307	54754	560.7
	"Craven County, NC"	"37049"	478	101233	472.2
	"Cumberland County, NC"	"37051"	1197	336364	355.9
	"Currituck County, NC"	"37053"	85	29052	292.6
	"Dare County, NC"	"37055"	132	37547	351.6
	"Davidson County, NC"	"37057"	856	169234	505.8
	"Davie County, NC"	"37059"	215	43286	496.7
	"Duplin County, NC"	"37061"	216	58794	367.4
	"Durham County, NC"	"37063"	886	327306	270.7
	"Edgecombe County, NC"	"37065"	257	50829	505.6
	"Forsyth County, NC"	"37067"	1624	383843	423.1
	"Franklin County, NC"	"37069"	264	71859	367.4
	"Gaston County, NC"	"37071"	1188	226568	524.3
	"Gates County, NC"	"37073"	51	11464	444.9
	"Graham County, NC"	"37075"	33	8474	389.4
	"Granville County, NC"	"37077"	254	60486	419.9
	"Greene County, NC"	"37079"	73	20928	348.8
	"Guilford County, NC"	"37081"	2164	540521	400.4
	"Halifax County, NC"	"37083"	276	49479	557.8
	"Harnett County, NC"	"37085"	460	137058	335.6
	"Haywood County, NC"	"37087"	375	62972	595.5
	"Henderson County, NC"	"37089"	638	118445	538.6
	"Hertford County, NC"	"37091"	99	23108	428.4
	"Hoke County, NC"	"37093"	139	55830	249.0
	"Hyde County, NC"	"37095"	18	4843	Unreliable
	"Iredell County, NC"	"37097"	679	185770	365.5
	"Jackson County, NC"	"37099"	138	44033	313.4
	"Johnston County, NC"	"37101"	709	216246	327.9
	"Jones County, NC"	"37103"	35	9250	378.4
	"Lee County, NC"	"37105"	251	62353	402.5
	"Lenoir County, NC"	"37107"	301	55720	540.2
	"Lincoln County, NC"	"37109"	395	88097	448.4
	"McDowell County, NC"	"37111"	243	45782	530.8
	"Macon County, NC"	"37113"	238	35994	661.2
	"Madison County, NC"	"37115"	111	21740	510.6
	"Martin County, NC"	"37117"	143	22178	644.8
	"Mecklenburg County, NC"	"37119"	2760	1128945	244.5
	"Mitchell County, NC"	"37121"	89	14881	598.1
	"Montgomery County, NC"	"37123"	113	27238	414.9
	"Moore County, NC"	"37125"	503	103352	486.7
	"Nash County, NC"	"37127"	450	94859	474.4
	"New Hanover County, NC"	"37129"	794	236613	335.6
	"Northampton County, NC"	"37131"	127	19088	665.3
	"Onslow County, NC"	"37133"	587	203943	287.8
	"Orange County, NC"	"37135"	336	149077	225.4
	"Pamlico County, NC"	"37137"	71	12715	558.4
	"Pasquotank County, NC"	"37139"	195	40372	483.0
	"Pender County, NC"	"37141"	243	64671	375.7
	"Perquimans County, NC"	"37143"	86	13667	629.3
	"Person County, NC"	"37145"	171	39925	428.3
	"Pitt County, NC"	"37147"	632	182924	345.5
	"Polk County, NC"	"37149"	124	21030	589.6
	"Randolph County, NC"	"37151"	774	144557	535.4
	"Richmond County, NC"	"37153"	270	44332	609.0
	"Robeson County, NC"	"37155"	587	129999	451.5
	"Rockingham County, NC"	"37157"	494	91285	541.2
	"Rowan County, NC"	"37159"	685	142495	480.7
	"Rutherford County, NC"	"37161"	375	67076	559.1
	"Sampson County, NC"	"37163"	275	63382	433.9
	"Scotland County, NC"	"37165"	179	34637	516.8
	"Stanly County, NC"	"37167"	319	63239	504.4
	"Stokes County, NC"	"37169"	281	45743	614.3
	"Surry County, NC"	"37171"	448	71683	625.0
	"Swain County, NC"	"37173"	106	14179	747.6
	"Transylvania County, NC"	"37175"	189	34498	547.9
	"Tyrrell County, NC"	"37177"	13	3774	Unreliable
	"Union County, NC"	"37179"	695	244562	284.2
	"Vance County, NC"	"37181"	240	44718	536.7
	"Wake County, NC"	"37183"	2332	1132271	206.0
	"Warren County, NC"	"37185"	115	19522	589.1
	"Washington County, NC"	"37187"	69	11485	600.8
	"Watauga County, NC"	"37189"	163	56441	288.8
	"Wayne County, NC"	"37191"	459	123967	370.3
	"Wilkes County, NC"	"37193"	353	68043	518.8
	"Wilson County, NC"	"37195"	366	81979	446.5
	"Yadkin County, NC"	"37197"	203	37625	539.5
	"Yancey County, NC"	"37199"	107	18099	591.2
	"Adams County, ND"	"38001"	10	2188	Unreliable
	"Barnes County, ND"	"38003"	46	10402	442.2
	"Benson County, ND"	"38005"	36	6762	532.4
	"Bottineau County, ND"	"38009"	24	6287	381.7
	"Bowman County, ND"	"38011"	15	2986	Unreliable
	"Burleigh County, ND"	"38015"	299	96212	310.8
	"Cass County, ND"	"38017"	503	183904	273.5
	"Dickey County, ND"	"38021"	27	4705	573.9
	"Divide County, ND"	"38023"	10	2277	Unreliable
	"Dunn County, ND"	"38025"	11	4465	Unreliable
	"Eddy County, ND"	"38027"	19	2179	Unreliable
	"Emmons County, ND"	"38029"	11	3187	Unreliable
	"Foster County, ND"	"38031"	15	3165	Unreliable
	"Grand Forks County, ND"	"38035"	208	69481	299.4
	"Grant County, ND"	"38037"	13	2215	Unreliable
	"Griggs County, ND"	"38039"	12	2207	Unreliable
	"Hettinger County, ND"	"38041"	16	2438	Unreliable
	"Kidder County, ND"	"38043"	10	2458	Unreliable
	"LaMoure County, ND"	"38045"	32	4033	793.5
	"McHenry County, ND"	"38049"	22	5695	386.3
	"McIntosh County, ND"	"38051"	14	2440	Unreliable
	"McKenzie County, ND"	"38053"	30	15242	196.8
	"McLean County, ND"	"38055"	36	9416	382.3
	"Mercer County, ND"	"38057"	39	8174	477.1
	"Morton County, ND"	"38059"	136	31503	431.7
	"Mountrail County, ND"	"38061"	36	10502	342.8
	"Nelson County, ND"	"38063"	21	2789	753.0
	"Pembina County, ND"	"38067"	24	6658	360.5
	"Pierce County, ND"	"38069"	20	3928	509.2
	"Ramsey County, ND"	"38071"	52	11388	456.6
	"Ransom County, ND"	"38073"	30	5173	579.9
	"Renville County, ND"	"38075"	13	2283	Unreliable
	"Richland County, ND"	"38077"	48	16156	297.1
	"Rolette County, ND"	"38079"	72	14165	508.3
	"Sargent County, ND"	"38081"	16	3913	Unreliable
	"Sheridan County, ND"	"38083"	11	1275	Unreliable
	"Sioux County, ND"	"38085"	16	4173	Unreliable
	"Stark County, ND"	"38089"	101	32107	314.6
	"Stutsman County, ND"	"38093"	80	20498	390.3
	"Traill County, ND"	"38097"	35	7959	439.8
	"Walsh County, ND"	"38099"	42	10437	402.4
	"Ward County, ND"	"38101"	197	68466	287.7
	"Wells County, ND"	"38103"	25	3709	674.0
	"Williams County, ND"	"38105"	96	38700	248.1
	"Adams County, OH"	"39001"	178	27531	646.5
	"Allen County, OH"	"39003"	529	101980	518.7
	"Ashland County, OH"	"39005"	297	53362	556.6
	"Ashtabula County, OH"	"39007"	545	96513	564.7
	"Athens County, OH"	"39009"	249	65481	380.3
	"Auglaize County, OH"	"39011"	218	45680	477.2
	"Belmont County, OH"	"39013"	393	65932	596.1
	"Brown County, OH"	"39015"	243	43414	559.7
	"Butler County, OH"	"39017"	1599	385648	414.6
	"Carroll County, OH"	"39019"	143	26897	531.7
	"Champaign County, OH"	"39021"	198	38960	508.2
	"Clark County, OH"	"39023"	881	133593	659.5
	"Clermont County, OH"	"39025"	932	207449	449.3
	"Clinton County, OH"	"39027"	237	41921	565.3
	"Columbiana County, OH"	"39029"	591	101118	584.5
	"Coshocton County, OH"	"39031"	192	36449	526.8
	"Crawford County, OH"	"39033"	259	41338	626.5
	"Cuyahoga County, OH"	"39035"	5744	1227883	467.8
	"Darke County, OH"	"39037"	284	51205	554.6
	"Defiance County, OH"	"39039"	190	37778	502.9
	"Delaware County, OH"	"39041"	597	213554	279.6
	"Erie County, OH"	"39043"	377	73719	511.4
	"Fairfield County, OH"	"39045"	646	159709	404.5
	"Fayette County, OH"	"39047"	166	28579	580.8
	"Franklin County, OH"	"39049"	4459	1324624	336.6
	"Fulton County, OH"	"39051"	218	41889	520.4
	"Gallia County, OH"	"39053"	174	29802	583.9
	"Geauga County, OH"	"39055"	363	93271	389.2
	"Greene County, OH"	"39057"	684	170122	402.1
	"Guernsey County, OH"	"39059"	246	38779	634.4
	"Hamilton County, OH"	"39061"	3372	817985	412.2
	"Hancock County, OH"	"39063"	372	75407	493.3
	"Hardin County, OH"	"39065"	179	31469	568.8
	"Harrison County, OH"	"39067"	103	15014	686.0
	"Henry County, OH"	"39069"	145	26904	539.0
	"Highland County, OH"	"39071"	259	43304	598.1
	"Hocking County, OH"	"39073"	153	28095	544.6
	"Holmes County, OH"	"39075"	134	44004	304.5
	"Huron County, OH"	"39077"	295	57979	508.8
	"Jackson County, OH"	"39079"	188	32493	578.6
	"Jefferson County, OH"	"39081"	429	64939	660.6
	"Knox County, OH"	"39083"	295	62423	472.6
	"Lake County, OH"	"39085"	1170	229569	509.7
	"Lawrence County, OH"	"39087"	417	59091	705.7
	"Licking County, OH"	"39089"	784	178100	440.2
	"Logan County, OH"	"39091"	226	45326	498.6
	"Lorain County, OH"	"39093"	1509	312172	483.4
	"Lucas County, OH"	"39095"	1999	428294	466.7
	"Madison County, OH"	"39097"	178	44559	399.5
	"Mahoning County, OH"	"39099"	1307	226075	578.1
	"Marion County, OH"	"39101"	364	64820	561.6
	"Medina County, OH"	"39103"	765	180912	422.9
	"Meigs County, OH"	"39105"	134	22678	590.9
	"Mercer County, OH"	"39107"	193	41274	467.6
	"Miami County, OH"	"39109"	559	107516	519.9
	"Monroe County, OH"	"39111"	91	13586	669.8
	"Montgomery County, OH"	"39113"	2855	531610	537.0
	"Morgan County, OH"	"39115"	82	14305	573.2
	"Morrow County, OH"	"39117"	156	35411	440.5
	"Muskingum County, OH"	"39119"	433	86020	503.4
	"Noble County, OH"	"39121"	51	14364	355.1
	"Ottawa County, OH"	"39123"	206	40253	511.8
	"Paulding County, OH"	"39125"	86	18648	461.2
	"Perry County, OH"	"39127"	171	36215	472.2
	"Pickaway County, OH"	"39129"	295	58658	502.9
	"Pike County, OH"	"39131"	190	27695	686.0
	"Portage County, OH"	"39133"	706	162583	434.2
	"Preble County, OH"	"39135"	228	40836	558.3
	"Putnam County, OH"	"39137"	174	33654	517.0
	"Richland County, OH"	"39139"	767	120891	634.5
	"Ross County, OH"	"39141"	436	76420	570.5
	"Sandusky County, OH"	"39143"	350	58351	599.8
	"Scioto County, OH"	"39145"	409	74347	550.1
	"Seneca County, OH"	"39147"	288	54938	524.2
	"Shelby County, OH"	"39149"	222	48337	459.3
	"Stark County, OH"	"39151"	1933	369772	522.8
	"Summit County, OH"	"39153"	2732	538866	507.0
	"Trumbull County, OH"	"39155"	1218	196800	618.9
	"Tuscarawas County, OH"	"39157"	505	91776	550.3
	"Union County, OH"	"39159"	220	60021	366.5
	"Van Wert County, OH"	"39161"	136	28159	483.0
	"Vinton County, OH"	"39163"	88	12972	678.4
	"Warren County, OH"	"39165"	865	238412	362.8
	"Washington County, OH"	"39167"	361	59652	605.2
	"Wayne County, OH"	"39169"	570	115694	492.7
	"Williams County, OH"	"39171"	202	36565	552.4
	"Wood County, OH"	"39173"	496	131113	378.3
	"Wyandot County, OH"	"39175"	117	21711	538.9
	"Adair County, OK"	"40001"	123	21955	560.2
	"Alfalfa County, OK"	"40003"	31	5718	542.1
	"Atoka County, OK"	"40005"	94	13912	675.7
	"Beaver County, OK"	"40007"	22	5207	422.5
	"Beckham County, OK"	"40009"	117	21468	545.0
	"Blaine County, OK"	"40011"	62	9447	656.3
	"Bryan County, OK"	"40013"	246	48998	502.1
	"Caddo County, OK"	"40015"	166	28684	578.7
	"Canadian County, OK"	"40017"	526	153192	343.4
	"Carter County, OK"	"40019"	285	48353	589.4
	"Cherokee County, OK"	"40021"	253	49019	516.1
	"Choctaw County, OK"	"40023"	93	14646	635.0
	"Cimarron County, OK"	"40025"	19	2145	Unreliable
	"Cleveland County, OK"	"40027"	1050	287066	365.8
	"Coal County, OK"	"40029"	33	5587	590.7
	"Comanche County, OK"	"40031"	484	121099	399.7
	"Cotton County, OK"	"40033"	33	5676	581.4
	"Craig County, OK"	"40035"	111	14194	782.0
	"Creek County, OK"	"40037"	412	71485	576.3
	"Custer County, OK"	"40039"	132	28648	460.8
	"Delaware County, OK"	"40041"	275	43136	637.5
	"Dewey County, OK"	"40043"	32	4815	664.6
	"Ellis County, OK"	"40045"	24	3830	626.6
	"Garfield County, OK"	"40047"	351	60869	576.6
	"Garvin County, OK"	"40049"	178	27691	642.8
	"Grady County, OK"	"40051"	254	55906	454.3
	"Grant County, OK"	"40053"	26	4372	594.7
	"Greer County, OK"	"40055"	32	5704	561.0
	"Harmon County, OK"	"40057"	12	2557	Unreliable
	"Harper County, OK"	"40059"	19	3611	Unreliable
	"Haskell County, OK"	"40061"	93	12652	735.1
	"Hughes County, OK"	"40063"	93	13126	708.5
	"Jackson County, OK"	"40065"	130	24305	534.9
	"Jefferson County, OK"	"40067"	42	5949	706.0
	"Johnston County, OK"	"40069"	74	10824	683.7
	"Kay County, OK"	"40071"	291	43274	672.5
	"Kingfisher County, OK"	"40073"	69	15806	436.5
	"Kiowa County, OK"	"40075"	63	8741	720.7
	"Latimer County, OK"	"40077"	53	10132	523.1
	"Le Flore County, OK"	"40079"	284	49935	568.7
	"Lincoln County, OK"	"40081"	206	35045	587.8
	"Logan County, OK"	"40083"	184	48777	377.2
	"Love County, OK"	"40085"	63	10230	615.8
	"McClain County, OK"	"40087"	189	41348	457.1
	"McCurtain County, OK"	"40089"	216	32772	659.1
	"McIntosh County, OK"	"40091"	144	19635	733.4
	"Major County, OK"	"40093"	39	7579	514.6
	"Marshall County, OK"	"40095"	102	17114	596.0
	"Mayes County, OK"	"40097"	214	41152	520.0
	"Murray County, OK"	"40099"	95	13955	680.8
	"Muskogee County, OK"	"40101"	426	67610	630.1
